database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
SPR,405,tdbR00000440,74,(((((((..(((....((((.((((.(((((((..........))))))).)))).))))))))))))))....,0.35,0.28,0.3111111111111111,0.05459302100007335
PDB,205,bpRNA_PDB_205,27,(((((.((((((....))))))))))),0.9166666666666666,1.0,0.9565217391304348,0.03930795599990233
PDB,232,bpRNA_PDB_232,12,((((....)))),0.8,1.0,0.888888888888889,0.039838914000029035
SPR,36,tdbR00000184,76,((((((((.((((........))))........................(((.......)))..))))))))....,0.6,0.8,0.6857142857142857,0.05250979100014774
SPR,279,tdbR00000428,85,(((((((..(((..........))).(((((.......))))).((((...))))..(((((.......))))))))))))....,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.062290489999895726
PDB,50,bpRNA_PDB_50,27,((((((.(((((....))))))))))),0.9090909090909091,0.9090909090909091,0.9090909090909091,0.03915864399982638
PDB,443,bpRNA_PDB_443,26,.....((((((.........)))))),0.0,0.0,0,0.03859198299983291
SPR,211,tdbR00000230,83,(((((((..........(.....).((((((((....).))))))).........(((((.......))))))))))))....,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.06297118499992393
PDB,156,bpRNA_PDB_156,21,((((((((....)).)))))),0.8888888888888888,1.0,0.9411764705882353,0.03834793500004707
PDB,332,bpRNA_PDB_332,35,(((((((.....((((((....))))))))))))),0.9230769230769231,0.8571428571428571,0.888888888888889,0.04004135399986808
SPR,133,tdbR00000425,85,(((((((..(((..........))).(((((.......))))).((((...))))..(((((.......))))))))))))....,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.062008212999899115
PDB,11,bpRNA_PDB_11,29,((((((.(((((......))))))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.03907436300005429
PDB,526,bpRNA_PDB_526,101,((((((((..(((((((((((........(((((((.((((....))))))))))).((..((((....)))).)))))))))))))....)))..))))),0.6944444444444444,0.625,0.6578947368421053,0.07618553199995404
SPR,370,tdbR00000217,89,(((((((..(((...........)))...(((.......))).(((((........)))))(((((.......))))))))))))....,0.9,0.6666666666666666,0.7659574468085106,0.06334274899995762
PDB,487,bpRNA_PDB_487,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6428571428571429,1.0,0.782608695652174,0.049038507999966896
SPR,148,tdbR00000328,78,.((((((..(((.(((((......)))))..))).((((((.((((.....))))))))))......)))))).....,0.5238095238095238,0.39285714285714285,0.4489795918367347,0.056322942999941006
SPR,257,tdbR00000312,74,(((((((..(((((....))))).((((((((...))))))))...(((((.......))))))))))))....,0.9523809523809523,0.6896551724137931,0.7999999999999999,0.05670864000012443
SPR,251,tdbR00000213,88,(((((((...........((((.((((.((((((((...)))))))).))))...)))).(((((.......))))))))))))....,0.8571428571428571,0.5,0.631578947368421,0.06435056999998778
PDB,257,bpRNA_PDB_257,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6666666666666666,1.0,0.8,0.047900394999942364
PDB,665,bpRNA_PDB_665,85,(((((((..((..(((((....))))).))...))))))).((((((....)))))).......((((.......))))......,0.6176470588235294,0.875,0.7241379310344829,0.05656996099992284
PDB,613,bpRNA_PDB_613,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.7407407407407407,1.0,0.851063829787234,0.05592326100008904
PDB,523,bpRNA_PDB_523,89,((((....((((((((((......(((((((((.(((....))))))))).)))..(((....))).)))))))))).......)))).,0.5945945945945946,0.8148148148148148,0.6875,0.06374709700003223
SPR,212,tdbR00000001,75,(((((((..((((.......))))(((((.(((.....)))))))).(((((.......))))))))))))....,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.05343646799997259
SPR,175,tdbR00000511,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,0.05403910199993334
SPR,50,tdbR00000180,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.05661766000002899
SPR,70,tdbR00000403,72,(((((((.((((.....)))).((((((.......))))))...(((((......))))).)))))))....,0.9523809523809523,0.8695652173913043,0.909090909090909,0.05514263999998548
SPR,147,tdbR00000022,77,(((((((((((.((...((((....))))..)).)))..((((..((((....))))...)))).))))))))....,0.47619047619047616,0.3333333333333333,0.39215686274509803,0.057664640000211875
SPR,23,tdbR00000363,54,((((((((.((((......((((((.....))))))))))..))))))))....,1.0,0.5652173913043478,0.7222222222222222,0.04523816799996894
PDB,476,bpRNA_PDB_476,112,((((((((..((..(((.......)))..)).((((......)))).(((((....)))))..(((((.......))))).(((((......))).))......)))))))),0.6428571428571429,0.8709677419354839,0.7397260273972603,0.09245246800014684
SPR,563,tdbR00000165,77,((((((((((.......((((..(((.(((...((((....))))....))).)))..))))))).)))))))....,0.47619047619047616,0.38461538461538464,0.42553191489361697,0.05531524499997431
SPR,601,tdbR00000157,77,((((((....(((((((.(((((.((....))))))).))).))))...(((((.......))))).))))))....,0.5238095238095238,0.4074074074074074,0.4583333333333333,0.056441253999992114
PDB,216,bpRNA_PDB_216,28,(((((......)))))............,0.625,1.0,0.7692307692307693,0.03869671500001459
PDB,514,bpRNA_PDB_514,16,((((((....)))))),0,0.0,0,0.03919463700003689
PDB,73,bpRNA_PDB_73,19,(((((((.....))))))),0.875,1.0,0.9333333333333333,0.03953993100003572
SPR,521,tdbR00000084,76,(((((((....((((((.((......)).)))))).((((....))))(((((.......))))))))))))....,0.6666666666666666,0.4666666666666667,0.5490196078431373,0.05731252999999015
SPR,463,tdbR00000469,77,.(((((((.......(((.....))).(((((.......))))).....(((((((...))))))))))))))....,0.85,0.7083333333333334,0.7727272727272727,0.055224962000011146
PDB,646,bpRNA_PDB_646,57,((((((((((.(((((..(((((((....))).)))))))..))...)))))))))),0.9130434782608695,0.9130434782608695,0.9130434782608695,0.04841925999994601
PDB,642,bpRNA_PDB_642,94,((((((((......((((..(((.....))).....)))).((((.(((....)))))))........(((((....)))))...)))))))).,0.7428571428571429,0.9285714285714286,0.8253968253968255,0.0642350069999793
PDB,65,bpRNA_PDB_65,20,((((((((....)))))))),0.8888888888888888,1.0,0.9411764705882353,0.037980022000056124
SPR,107,tdbR00000255,85,(((((((.((((....)))).((((.(((((((.....))))))).))))..((((..((....))..))))..)))))))....,0.6666666666666666,0.4117647058823529,0.509090909090909,0.06627250299993648
PDB,309,bpRNA_PDB_309,17,.(((((.....))))).,0.7142857142857143,1.0,0.8333333333333333,0.038553633999981685
SPR,129,tdbR00000095,76,((((((.....((((((.((......)).)))))).((((....))))(((((.......))))).))))))....,0.6190476190476191,0.4482758620689655,0.52,0.05430704500008687
SPR,213,tdbR00000348,76,(((((((.(((((((....)))))))((((((((...))))))))...(((((.......))))))))))))....,1.0,0.6363636363636364,0.7777777777777778,0.05671797699983472
PDB,351,bpRNA_PDB_351,27,(((((..(((((.....)))))))))),1.0,0.8181818181818182,0.9,0.03891072499982329
PDB,67,bpRNA_PDB_67,13,(((......))).,0.75,1.0,0.8571428571428571,0.038959224000109316
SPR,115,tdbR00000609,84,(((((((.((((((.((.......)).))))))....(((((.((((((....))))))))))).........)))))))....,0.65,0.40625,0.5000000000000001,0.05986456400000861
PDB,142,bpRNA_PDB_142,23,((((...(((....)))..)))),0.7,1.0,0.8235294117647058,0.038776348000055805
PDB,575,bpRNA_PDB_575,89,((((....((((((((((.....((.(((((((.(((....))))))))))))...(((....))).)))))))))).......)))).,0.5945945945945946,0.8148148148148148,0.6875,0.06522082800006501
SPR,406,tdbR00000489,74,(((((((..((((((.(((................))).)))))).(((((.......))))))))))))....,0.6,0.5217391304347826,0.5581395348837209,0.05360119400006624
PDB,36,bpRNA_PDB_36,30,((((..((((((....)))).))...)))),0.7692307692307693,1.0,0.8695652173913044,0.03927193599997736
SPR,417,tdbR00000419,85,(((((((.(((.((.......)).)))...............((((((...))))))(((((.......))))))))))))....,0.7272727272727273,0.5714285714285714,0.64,0.06451144600009684
PDB,32,bpRNA_PDB_32,45,((((((((....(((....(((....)))....))).)))))))),0,0.0,0,0.04041305200007628
PDB,117,bpRNA_PDB_117,17,(((((.......))))),0.8333333333333334,1.0,0.9090909090909091,0.038564795999946
SPR,340,tdbR00000308,75,((((....))))..(((((.....((((((.......)))))).((((.(((.......)))))))..)))))..,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.0593852770000467
SPR,146,tdbR00000290,77,((((((...(((((((...))))))).((.(((((......))))))).(((((.......))))).))))))....,0.8,0.5161290322580645,0.6274509803921569,0.057212281000147414
SPR,73,tdbR00000096,76,((((((.....((((((.((......)).)))))).((((....))))(((((.......))))).))))))....,0.6190476190476191,0.4482758620689655,0.52,0.0548874319999868
SPR,410,tdbR00000622,75,((((((((..((((.(((..(((.((((((.......)))))))))..))).).......)))))))))))....,0.631578947368421,0.4444444444444444,0.5217391304347826,0.05492942099999709
SPR,578,tdbR00000481,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.05639449499994953
PDB,198,bpRNA_PDB_198,13,(((((...))))),1.0,1.0,1.0,0.03808543800005282
PDB,557,bpRNA_PDB_557,396,....((((((((...)))))))).((((........)))).((((.(((((((.((...........((((((((((......)))(((((((....)))))))..((((((...((.....))..))))))..((((((........))))))..)))))))........((((.((((((........))))))..)))).((((((((....)))..)))))..(((((.((...(((((...(((.((((......)))).))).....((((......)))).)))))...)).))))).....)).))))))))))).....(((...((.(((((....))))))).))).((((((((((((((....))))..))))))))))....,0.2857142857142857,0.4782608695652174,0.35772357723577236,1.6907948799998849
SPR,273,tdbR00000346,75,((((((...((((........)))).(((((.......)))))....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.058518189000096754
SPR,500,tdbR00000054,75,(((((((..(((..........))).(((((.......)))))....(((((.......))))))))))))....,1.0,1.0,1.0,0.057693314000061946
PDB,34,bpRNA_PDB_34,36,((((((.......)))))).................,0.5,1.0,0.6666666666666666,0.042448125999953845
SPR,207,tdbR00000547,85,(((((((((((......))))...((((((((((((.((((((.......))))))..))))))))...)))).)))))))....,0.3333333333333333,0.2413793103448276,0.28,0.06816201800006638
PDB,194,bpRNA_PDB_194,29,((((((...((((......)))))))))),1.0,1.0,1.0,0.042467803999898024
PDB,313,bpRNA_PDB_313,17,(((((.......))))),1.0,1.0,1.0,0.04243913300001623
SPR,490,tdbR00000068,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.06035567300000366
PDB,363,bpRNA_PDB_363,32,.(((((((.((.(((....))))).))))))),0.8571428571428571,1.0,0.923076923076923,0.042899820000002364
PDB,435,bpRNA_PDB_435,67,((((((.....(((((........))))).........((((((........))))))..)))))).,0.5,0.9333333333333333,0.6511627906976745,0.05532579900000201
PDB,152,bpRNA_PDB_152,38,((((((((.(((((....)))))....))...)))))),0.9285714285714286,1.0,0.962962962962963,0.043637622999995074
SPR,416,tdbR00000418,85,(((((((.(((.((.......)).)))...............((((((...))))))(((((.......))))))))))))....,0.7272727272727273,0.5714285714285714,0.64,0.0704027510000742
SPR,533,tdbR00000444,76,((((((...(((..........))).(((((.......))))).....(((((.......))))).))))))....,0.95,1.0,0.9743589743589743,0.05695972900002744
PDB,565,bpRNA_PDB_565,67,(((((((....((((((.......)))))).........((((((.......))))))..))))))),0.6785714285714286,1.0,0.8085106382978724,0.05401558400012618
SPR,584,tdbR00000513,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,0.05668796200006909
SPR,42,tdbR00000297,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.05711312299990823
SPR,532,tdbR00000443,76,((((((...(((..........))).(((((.......))))).....(((((.......))))).))))))....,0.95,1.0,0.9743589743589743,0.057213837999825046
SPR,159,tdbR00000295,76,(((((((((((((.((((......))))))))))..............(((((.......))))))))))))....,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.06007550100002845
PDB,144,bpRNA_PDB_144,34,((((...((((((.......))))))....)))),0.7692307692307693,1.0,0.8695652173913044,0.04506844299999102
PDB,336,bpRNA_PDB_336,45,(((((((((((((((((((....)))))))))))...)))))))),0.95,1.0,0.9743589743589743,0.046155922000025384
PDB,10,bpRNA_PDB_10,29,((((((...((((......)))))))))),1.0,0.8181818181818182,0.9,0.043508888999895134
PDB,653,bpRNA_PDB_653,34,(((((((......((........))..))))))),0.6923076923076923,1.0,0.8181818181818181,0.04412198799991529
PDB,84,bpRNA_PDB_84,31,(((((((.((.(((....))))).))))))),1.0,0.7142857142857143,0.8333333333333333,0.04411979800011068
SPR,552,tdbR00000278,77,(((((((..((((.........)))).(((((.......)))))......((((.......)))).)))))))....,0.9523809523809523,1.0,0.975609756097561,0.058271849999982805
SPR,372,tdbR00000218,84,(((((((.((........((....))....(((((.((((((.(((((...)))))..)))))))))))))..)))))))....,0.4,0.24242424242424243,0.30188679245283023,0.06425673899980211
PDB,217,bpRNA_PDB_217,31,(((((((((((........)))).))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.042888271000038
SPR,254,tdbR00000175,77,(((((((..(((......))).((.(((((((.......))))))).))(((((......))))).)))))))....,0.7727272727272727,0.7083333333333334,0.7391304347826088,0.06862035199992533
SPR,216,tdbR00000105,74,(((((((.......(((....)))((((((.......))))))...(((((.......))))))))))))....,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.06009790299981432
PDB,407,bpRNA_PDB_407,67,((((((...(((((((((((....))))))(((((((....))))))).......))))).)))))),0.8571428571428571,1.0,0.923076923076923,0.05157395100013673
SPR,82,tdbR00000053,72,(((((((..((((.....)))).(((((.......)))))....(((((.......))))))))))))....,0.9545454545454546,1.0,0.9767441860465117,0.05947267600004125
PDB,358,bpRNA_PDB_358,27,((((((...((((....)))))))))),0.9,0.8181818181818182,0.8571428571428572,0.04186200399999507
SPR,268,tdbR00000450,78,(((((((.......(((.......))).(((((((......)))))))..(((((.......))))))))))))....,0.8,0.6666666666666666,0.7272727272727272,0.061313169999948514
PDB,570,bpRNA_PDB_570,77,((((((((....))))))))((((((((..............))))))))......((((....)))).........,0.6896551724137931,1.0,0.8163265306122449,0.058263097999997626
PDB,262,bpRNA_PDB_262,34,((((((((((((((....)))))..))))))))),1.0,0.8666666666666667,0.9285714285714286,0.04383642500010865
PDB,266,bpRNA_PDB_266,22,((((.....)))).........,0.5714285714285714,1.0,0.7272727272727273,0.04335082400007195
SPR,68,tdbR00000094,76,((((((.....((((((.((......)).)))))).((((....))))(((((.......))))).))))))....,0.6190476190476191,0.4482758620689655,0.52,0.05993153800000073
SPR,155,tdbR00000355,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.05687070599992694
PDB,389,bpRNA_PDB_389,26,.....((((....)))).........,0.5,1.0,0.6666666666666666,0.043351673999950435
SPR,156,tdbR00000356,77,(((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.05923133700002836
SPR,556,tdbR00000055,75,(((((((((((((........)))..(((((.......)))))((((((.....)).))))))))))))))....,0.7727272727272727,0.6538461538461539,0.7083333333333333,0.060283222999942154
PDB,471,bpRNA_PDB_471,27,.(((((..((........)).))))).,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.042483696000090276
SPR,25,tdbR00000590,62,((((((.....(((((((((((.....((((......)))))))))))))))))))))....,0.6666666666666666,0.3448275862068966,0.4545454545454545,0.05323438799996438
PDB,421,bpRNA_PDB_421,18,((((((......)))))),0.8571428571428571,1.0,0.923076923076923,0.04144526999994014
SPR,586,tdbR00000226,87,(((((((..((((..(((..((((.(((((((.......)))))))))))..)))))))(((((.......))))))))))))....,0.8571428571428571,0.4864864864864865,0.6206896551724138,0.07004108699993594
PDB,28,bpRNA_PDB_28,43,(((((((....(((....(((....)))....))).))))))),0.7333333333333333,0.7333333333333333,0.7333333333333333,0.045405375999962416
SPR,530,tdbR00000396,90,((((((.....(((.(((((((((........)))))))))))).(((((......))))).(((((.......))))).))))))....,0.5238095238095238,0.2894736842105263,0.3728813559322034,0.07430538599987813
SPR,469,tdbR00000243,74,((((((((.((((.......)))).((((((....).)))))......(((.......))).))))))))....,0.95,0.8260869565217391,0.8837209302325583,0.05450913100003163
PDB,135,bpRNA_PDB_135,23,(((((((((.....))))))))),0.9,1.0,0.9473684210526316,0.04262433500002771
SPR,516,tdbR00000192,76,.........((((........))))....(((((((((((....))))))))))).((((((......))))))..,0.2857142857142857,0.24,0.2608695652173913,0.06035625199979222
SPR,352,tdbR00000288,76,(((((((..((((........)))).((((.........)))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.057621163000021625
SPR,620,tdbR00000535,75,(((((((.(((.(((((......))))).)))....(((....))).(((((.......))))))))))))....,0.6666666666666666,0.5384615384615384,0.5957446808510638,0.055495153999800095
SPR,169,tdbR00000119,75,((((((...(((..........))).(((((.......)))))....(((((.......))))).))))))....,0.95,1.0,0.9743589743589743,0.056798725999897215
PDB,333,bpRNA_PDB_333,26,((((((...(((....))).)))))),0.8181818181818182,1.0,0.9,0.04277189100002943
SPR,397,tdbR00000616,78,((((((((((....(((((((((((((.....)))).)))))...))))..(((.......)))))))))))))....,0.47619047619047616,0.3125,0.37735849056603776,0.0634472149999965
PDB,533,bpRNA_PDB_533,27,.(((((..((........)).))))).,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0418302450000283
PDB,304,bpRNA_PDB_304,24,(((((.(((.....)))..))))),0.8,1.0,0.888888888888889,0.04254680000008193
PDB,227,bpRNA_PDB_227,32,(((((.(((..(((....)))...)))))))),0.8333333333333334,0.9090909090909091,0.8695652173913043,0.04352539199999228
SPR,51,tdbR00000274,76,(((((((..(((..((((.((((((.....)))).)).))))..))).(((((.....)))))..)))))))....,0.47619047619047616,0.38461538461538464,0.42553191489361697,0.06180079600017052
PDB,410,bpRNA_PDB_410,20,(((..(((....)))..))),0.75,1.0,0.8571428571428571,0.04190203400003156
PDB,373,bpRNA_PDB_373,48,..........(((((((((((.(((......)))...))))))))))),0.6470588235294118,0.7333333333333333,0.6875,0.046187299999928655
SPR,199,tdbR00000086,76,(((((((....((((((.((......)).)))))).((((....))))(((((.......))))))))))))....,0.6666666666666666,0.4666666666666667,0.5490196078431373,0.060417943000175
SPR,296,tdbR00000050,76,((((((...((((.........)))).(((((.......)))))....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.060243816000138395
SPR,559,tdbR00000556,77,(((((((..((((.((.....)).))))(((((((.....)))))))..(((((.......))))))))))))....,0.85,0.5862068965517241,0.6938775510204082,0.06017894799992973
